n,Mint price,Contribution to pool,Contribution to cause,Pool size,Binomial probability,Investor 1,,Investor 3,,,Investor 6,Investor 7,Investor 8,Investor 9,Investor 10,Investor 11,Investor 12,Investor 13,Investor 14,Investor 15,Investor 16,Investor 17,Investor 18
204,0.01696915053,0.013575,0.003394,1.359657,0.5499674932,0.152329,0.194655,0.239293,0.286277,0.335633,0.387380,0.441531,0.498093,0.557066,0.618446,0.682220,0.748373,0.816883,0.887722,0.960861,1.036262,1.113887,1.193693
205,0.01705045011,0.013640,0.003410,1.373298,0.5517254327,0.148919,0.191245,0.235883,0.282867,0.332223,0.383970,0.438121,0.494683,0.553656,0.615036,0.678810,0.744963,0.813473,0.884312,0.957450,1.032852,1.110477,1.190283
206,0.01713132011,0.013705,0.003426,1.387003,0.5534765052,0.145493,0.187819,0.232457,0.279441,0.328797,0.380543,0.434694,0.491257,0.550230,0.611610,0.675384,0.741537,0.810046,0.880886,0.954024,1.029426,1.107051,1.186857
207,0.01721175684,0.013769,0.003442,1.400772,0.5552207376,0.142051,0.184376,0.229015,0.275999,0.325354,0.377101,0.431252,0.487814,0.546788,0.608167,0.671942,0.738095,0.806604,0.877444,0.950582,1.025983,1.103609,1.183414
208,0.01729175674,0.013833,0.003458,1.414605,0.5569581566,0.138592,0.180918,0.225556,0.272540,0.321896,0.373643,0.427794,0.484356,0.543329,0.604709,0.668483,0.734636,0.803146,0.873985,0.947124,1.022525,1.100150,1.179956
209,0.01737131634,0.013897,0.003474,1.428502,0.5586887888,0.135118,0.177444,0.222082,0.269066,0.318422,0.370168,0.424320,0.480882,0.539855,0.601235,0.665009,0.731162,0.799671,0.870511,0.943649,1.019051,1.096676,1.176482
210,0.01745043226,0.013960,0.003490,1.442463,0.5604126607,0.131628,0.173954,0.218592,0.265576,0.314931,0.366678,0.420829,0.477391,0.536365,0.597744,0.661519,0.727672,0.796181,0.867021,0.940159,1.015561,1.093186,1.172992
211,0.01752910123,0.014023,0.003506,1.456486,0.5621297988,0.128122,0.170448,0.215086,0.262070,0.311426,0.363173,0.417324,0.473886,0.532859,0.594239,0.658013,0.724166,0.792676,0.863515,0.936653,1.012055,1.089680,1.169486
212,0.01760732009,0.014086,0.003521,1.470572,0.5638402292,0.124601,0.166926,0.211565,0.258549,0.307904,0.359651,0.413802,0.470364,0.529338,0.590717,0.654492,0.720645,0.789154,0.859994,0.933132,1.008533,1.086159,1.165964
213,0.01768508577,0.014148,0.003537,1.484720,0.5655439784,0.121064,0.163389,0.208028,0.255012,0.304367,0.356114,0.410265,0.466827,0.525801,0.587180,0.650955,0.717108,0.785617,0.856457,0.929595,1.004996,1.082622,1.162427
214,0.0177623953,0.014210,0.003552,1.498930,0.5672410722,0.117511,0.159837,0.204475,0.251459,0.300815,0.352562,0.406713,0.463275,0.522248,0.583628,0.647402,0.713555,0.782065,0.852904,0.926042,1.001444,1.079069,1.158875
215,0.01783924581,0.014271,0.003568,1.513201,0.5689315367,0.113943,0.156269,0.200907,0.247891,0.297247,0.348994,0.403145,0.459707,0.518680,0.580060,0.643834,0.709987,0.778497,0.849336,0.922475,0.997876,1.075501,1.155307
216,0.01791563453,0.014333,0.003583,1.527534,0.5706153979,0.110360,0.152686,0.197324,0.244308,0.293664,0.345411,0.399562,0.456124,0.515097,0.576477,0.640251,0.706404,0.774914,0.845753,0.918891,0.994293,1.071918,1.151724
217,0.01799155879,0.014393,0.003598,1.541927,0.5722926815,0.106762,0.149087,0.193726,0.240710,0.290065,0.341812,0.395963,0.452525,0.511499,0.572878,0.636653,0.702806,0.771315,0.842155,0.915293,0.990695,1.068320,1.148126
218,0.01806701602,0.014454,0.003613,1.556381,0.5739634132,0.103148,0.145474,0.190112,0.237096,0.286452,0.338199,0.392350,0.448912,0.507885,0.569265,0.633039,0.699192,0.767702,0.838541,0.911680,0.987081,1.064706,1.144512
219,0.01814200374,0.014514,0.003628,1.570894,0.5756276187,0.099520,0.141846,0.186484,0.233468,0.282824,0.334570,0.388722,0.445284,0.504257,0.565637,0.629411,0.695564,0.764073,0.834913,0.908051,0.983453,1.061078,1.140884
220,0.01821651956,0.014573,0.003643,1.585468,0.5772853233,0.095877,0.138202,0.182841,0.229825,0.279180,0.330927,0.385078,0.441640,0.500614,0.561993,0.625768,0.691921,0.760430,0.831270,0.904408,0.979810,1.057435,1.137241
221,0.01829056121,0.014632,0.003658,1.600100,0.5789365525,0.092219,0.134544,0.179183,0.226167,0.275522,0.327269,0.381420,0.437982,0.496956,0.558335,0.622110,0.688263,0.756772,0.827612,0.900750,0.976151,1.053777,1.133582
222,0.0183641265,0.014691,0.003673,1.614791,0.5805813316,0.088546,0.130871,0.175510,0.222494,0.271849,0.323596,0.377747,0.434309,0.493283,0.554662,0.618437,0.684590,0.753099,0.823939,0.897077,0.972479,1.050104,1.129910
223,0.01843721334,0.014750,0.003687,1.629541,0.5822196858,0.084858,0.127184,0.171822,0.218806,0.268162,0.319909,0.374060,0.430622,0.489595,0.550975,0.614749,0.680902,0.749412,0.820251,0.893390,0.968791,1.046416,1.126222
224,0.01850981972,0.014808,0.003702,1.644349,0.5838516401,0.081156,0.123482,0.168120,0.215104,0.264460,0.316207,0.370358,0.426920,0.485893,0.547273,0.611047,0.677200,0.745710,0.816549,0.889688,0.965089,1.042714,1.122520
225,0.01858194374,0.014866,0.003716,1.659214,0.5854772196,0.077440,0.119766,0.164404,0.211388,0.260744,0.312490,0.366642,0.423204,0.482177,0.543557,0.607331,0.673484,0.741993,0.812833,0.885971,0.961373,1.038998,1.118804
226,0.01865358359,0.014923,0.003731,1.674137,0.5870964492,0.073709,0.116035,0.160673,0.207657,0.257013,0.308760,0.362911,0.419473,0.478446,0.539826,0.603600,0.669753,0.738263,0.809102,0.882241,0.957642,1.035267,1.115073
227,0.01872473755,0.014980,0.003745,1.689117,0.5887093537,0.069964,0.112290,0.156928,0.203912,0.253268,0.305015,0.359166,0.415728,0.474701,0.536081,0.599855,0.666008,0.734518,0.805357,0.878496,0.953897,1.031522,1.111328
228,0.01879540399,0.015036,0.003759,1.704153,0.5903159578,0.066205,0.108531,0.153169,0.200153,0.249509,0.301256,0.355407,0.411969,0.470942,0.532322,0.596096,0.662249,0.730759,0.801598,0.874737,0.950138,1.027763,1.107569
229,0.01886558138,0.015092,0.003773,1.719246,0.5919162861,0.062432,0.104758,0.149396,0.196380,0.245736,0.297483,0.351634,0.408196,0.467169,0.528549,0.592323,0.658476,0.726986,0.797825,0.870963,0.946365,1.023990,1.103796
230,0.01893526827,0.015148,0.003787,1.734394,0.5935103631,0.058645,0.100971,0.145609,0.192593,0.241949,0.293696,0.347847,0.404409,0.463382,0.524762,0.588536,0.654689,0.723199,0.794038,0.867176,0.942578,1.020203,1.100009
231,0.0190044633,0.015204,0.003801,1.749598,0.5950982133,0.054844,0.097170,0.141808,0.188792,0.238148,0.289895,0.344046,0.400608,0.459581,0.520961,0.584735,0.650888,0.719398,0.790237,0.863375,0.938777,1.016402,1.096208
232,0.0190731652,0.015259,0.003815,1.764856,0.5966798609,0.051030,0.093355,0.137994,0.184978,0.234333,0.286080,0.340231,0.396793,0.455767,0.517146,0.580921,0.647073,0.715583,0.786423,0.859561,0.934962,1.012588,1.092393
233,0.0191413728,0.015313,0.003828,1.780169,0.5982553302,0.047201,0.089527,0.134165,0.181149,0.230505,0.282252,0.336403,0.392965,0.451938,0.513318,0.577092,0.643245,0.711755,0.782594,0.855733,0.931134,1.008759,1.088565
234,0.01920908501,0.015367,0.003842,1.795537,0.5998246453,0.043359,0.085685,0.130323,0.177307,0.226663,0.278410,0.332561,0.389123,0.448097,0.509476,0.573251,0.639403,0.707913,0.778752,0.851891,0.927292,1.004917,1.084723
235,0.0192763008,0.015421,0.003855,1.810958,0.6013878303,0.039504,0.081830,0.126468,0.173452,0.222808,0.274555,0.328706,0.385268,0.444241,0.505621,0.569395,0.635548,0.704058,0.774897,0.848035,0.923437,1.001062,1.080868
236,0.01934301927,0.015474,0.003869,1.826432,0.6029449091,0.035636,0.077961,0.122600,0.169584,0.218939,0.270686,0.324837,0.381399,0.440373,0.501752,0.565527,0.631680,0.700189,0.771029,0.844167,0.919568,0.997194,1.076999
237,0.01940923959,0.015527,0.003882,1.841959,0.6044959055,0.031754,0.074079,0.118718,0.165702,0.215057,0.266804,0.320955,0.377517,0.436491,0.497870,0.561645,0.627798,0.696307,0.767147,0.840285,0.915687,0.993312,1.073118
238,0.01947496098,0.015580,0.003895,1.857539,0.6060408434,0.027859,0.070184,0.114823,0.161807,0.211162,0.262909,0.317060,0.373622,0.432596,0.493975,0.557750,0.623903,0.692412,0.763252,0.836390,0.911792,0.989417,1.069223
239,0.0195401828,0.015632,0.003908,1.873172,0.6075797463,0.023951,0.066276,0.110915,0.157899,0.207254,0.259001,0.313152,0.369714,0.428688,0.490067,0.553842,0.619995,0.688504,0.759344,0.832482,0.907884,0.985509,1.065315
240,0.01960490445,0.015684,0.003921,1.888855,0.6091126379,0.020030,0.062355,0.106994,0.153978,0.203333,0.255080,0.309231,0.365793,0.424767,0.486146,0.549921,0.616074,0.684583,0.755423,0.828561,0.903963,0.981588,1.061394
241,0.01966912543,0.015735,0.003934,1.904591,0.6106395417,0.016096,0.058422,0.103060,0.150044,0.199400,0.251146,0.305297,0.361859,0.420833,0.482212,0.545987,0.612140,0.680649,0.751489,0.824627,0.900029,0.977654,1.057460
242,0.01973284531,0.015786,0.003947,1.920377,0.612160481,0.012149,0.054475,0.099113,0.146097,0.195453,0.247200,0.301351,0.357913,0.416886,0.478266,0.542040,0.608193,0.676703,0.747542,0.820681,0.896082,0.973707,1.053513
243,0.01979606376,0.015837,0.003959,1.936214,0.6136754791,0.008190,0.050516,0.095154,0.142138,0.191494,0.243241,0.297392,0.353954,0.412927,0.474307,0.538081,0.604234,0.672744,0.743583,0.816721,0.892123,0.969748,1.049554
244,0.01985878049,0.015887,0.003972,1.952101,0.6151845593,0.004218,0.046544,0.091182,0.138166,0.187522,0.239269,0.293420,0.349982,0.408955,0.470335,0.534109,0.600262,0.668772,0.739611,0.812750,0.888151,0.965776,1.045582
245,0.01992099534,0.015937,0.003984,1.968038,0.6166877446,0.000234,0.042560,0.087198,0.134182,0.183538,0.235285,0.289436,0.345998,0.404971,0.466351,0.530125,0.596278,0.664788,0.735627,0.808765,0.884167,0.961792,1.041598
246,0.01998270818,0.015986,0.003997,1.984024,0.6181850581,-0.003762,0.038563,0.083202,0.130186,0.179541,0.231288,0.285439,0.342001,0.400975,0.462354,0.526129,0.592282,0.660791,0.731631,0.804769,0.880170,0.957796,1.037601
247,0.02004391899,0.016035,0.004009,2.000059,0.6196765227,-0.007771,0.034555,0.079193,0.126177,0.175532,0.227279,0.281430,0.337992,0.396966,0.458345,0.522120,0.588273,0.656782,0.727622,0.800760,0.876162,0.953787,1.033593
248,0.0201046278,0.016084,0.004021,2.016143,0.6211621613,-0.011792,0.030534,0.075172,0.122156,0.171512,0.223258,0.277409,0.333971,0.392945,0.454325,0.518099,0.584252,0.652761,0.723601,0.796739,0.872141,0.949766,1.029572
249,0.02016483474,0.016132,0.004033,2.032275,0.6226419966,-0.015825,0.026501,0.071139,0.118123,0.167479,0.219225,0.273377,0.329939,0.388912,0.450292,0.514066,0.580219,0.648728,0.719568,0.792706,0.868108,0.945733,1.025539
250,0.02022453998,0.016180,0.004045,2.048454,0.6241160513,-0.019870,0.022456,0.067094,0.114078,0.163434,0.215180,0.269332,0.325894,0.384867,0.446247,0.510021,0.576174,0.644684,0.715523,0.788661,0.864063,0.941688,1.021494
251,0.02028374379,0.016227,0.004057,2.064681,0.625584348,-0.023927,0.018399,0.063037,0.110021,0.159377,0.211124,0.265275,0.321837,0.380810,0.442190,0.505964,0.572117,0.640627,0.711466,0.784605,0.860006,0.937631,1.017437
252,0.0203424465,0.016274,0.004068,2.080955,0.6270469091,-0.027995,0.014330,0.058969,0.105953,0.155308,0.207055,0.261206,0.317768,0.376742,0.438121,0.501896,0.568049,0.636558,0.707398,0.780536,0.855938,0.933563,1.013369
253,0.02040064853,0.016321,0.004080,2.097276,0.6285037571,-0.032075,0.010250,0.054889,0.101873,0.151228,0.202975,0.257126,0.313688,0.372662,0.434041,0.497816,0.563969,0.632478,0.703318,0.776456,0.851857,0.929483,1.009288
254,0.02045835033,0.016367,0.004092,2.113642,0.6299549143,-0.036167,0.006159,0.050797,0.097781,0.147137,0.198883,0.253035,0.309597,0.368570,0.429950,0.493724,0.559877,0.628386,0.699226,0.772364,0.847766,0.925391,1.005197
255,0.02051555246,0.016412,0.004103,2.130055,0.6314004029,-0.040270,0.002056,0.046694,0.093678,0.143033,0.194780,0.248931,0.305493,0.364467,0.425846,0.489621,0.555774,0.624283,0.695123,0.768261,0.843663,0.921288,1.001094
256,0.02057225551,0.016458,0.004114,2.146513,0.6328402451,-0.044385,-0.002059,0.042579,0.089563,0.138919,0.190666,0.244817,0.301379,0.360352,0.421732,0.485507,0.551659,0.620169,0.691008,0.764147,0.839548,0.917173,0.996979
257,0.02062846018,0.016503,0.004126,2.163015,0.6342744629,-0.048510,-0.006185,0.038454,0.085438,0.134793,0.186540,0.240691,0.297253,0.356227,0.417606,0.481381,0.547534,0.616043,0.686883,0.760021,0.835423,0.913048,0.992854
258,0.02068416719,0.016547,0.004137,2.179563,0.6357030783,-0.052647,-0.010321,0.034317,0.081301,0.130657,0.182403,0.236554,0.293116,0.352090,0.413470,0.477244,0.543397,0.611906,0.682746,0.755884,0.831286,0.908911,0.988717
259,0.02073937736,0.016592,0.004148,2.196154,0.6371261131,-0.056795,-0.014469,0.030169,0.077153,0.126509,0.178255,0.232407,0.288969,0.347942,0.409322,0.473096,0.539249,0.607759,0.678598,0.751736,0.827138,0.904763,0.984569
260,0.02079409156,0.016635,0.004159,2.212790,0.6385435893,-0.060954,-0.018628,0.026010,0.072994,0.122350,0.174097,0.228248,0.284810,0.343783,0.405163,0.468937,0.535090,0.603600,0.674439,0.747578,0.822979,0.900604,0.980410
261,0.02084831071,0.016679,0.004170,2.229468,0.6399555284,-0.065123,-0.022798,0.021841,0.068825,0.118180,0.169927,0.224078,0.280640,0.339614,0.400993,0.464768,0.530921,0.599430,0.670270,0.743408,0.818809,0.896435,0.976240
262,0.02090203582,0.016722,0.004180,2.246190,0.6413619521,-0.069304,-0.026978,0.017660,0.064644,0.114000,0.165747,0.219898,0.276460,0.335433,0.396813,0.460587,0.526740,0.595250,0.666089,0.739227,0.814629,0.892254,0.972060
263,0.02095526794,0.016764,0.004191,2.262954,0.6427628819,-0.073495,-0.031169,0.013469,0.060453,0.109809,0.161556,0.215707,0.272269,0.331242,0.392622,0.456396,0.522549,0.591059,0.661898,0.735036,0.810438,0.888063,0.967869
264,0.02100800818,0.016806,0.004202,2.279760,0.6441583394,-0.077697,-0.035371,0.009268,0.056251,0.105607,0.157354,0.211505,0.268067,0.327041,0.388420,0.452195,0.518347,0.586857,0.657696,0.730835,0.806236,0.883862,0.963667
265,0.02106025772,0.016848,0.004212,2.296609,0.6455483459,-0.081909,-0.039583,0.005055,0.052039,0.101395,0.153142,0.207293,0.263855,0.322828,0.384208,0.447983,0.514135,0.582645,0.653484,0.726623,0.802024,0.879649,0.959455
266,0.0211120178,0.016890,0.004222,2.313498,0.6469329227,-0.086131,-0.043805,0.000833,0.047817,0.097173,0.148919,0.203071,0.259633,0.318606,0.379986,0.443760,0.509913,0.578423,0.649262,0.722400,0.797802,0.875427,0.955233
267,0.02116328969,0.016931,0.004233,2.330429,0.648312091,-0.090364,-0.048038,-0.003400,0.043584,0.092940,0.144687,0.198838,0.255400,0.314373,0.375753,0.439527,0.505680,0.574190,0.645029,0.718168,0.793569,0.871194,0.951000
268,0.02121407475,0.016971,0.004243,2.347400,0.6496858719,-0.094606,-0.052281,-0.007642,0.039342,0.088697,0.140444,0.194595,0.251157,0.310131,0.371510,0.435285,0.501438,0.569947,0.640787,0.713925,0.789326,0.866952,0.946757
269,0.02126437437,0.017011,0.004253,2.364412,0.6510542864,-0.098859,-0.056534,-0.011895,0.035089,0.084444,0.136191,0.190342,0.246904,0.305878,0.367257,0.431032,0.497185,0.565694,0.636534,0.709672,0.785074,0.862699,0.942505
270,0.02131419001,0.017051,0.004263,2.381463,0.6524173556,-0.103122,-0.060796,-0.016158,0.030826,0.080181,0.131928,0.186079,0.242641,0.301615,0.362994,0.426769,0.492922,0.561431,0.632271,0.705409,0.780811,0.858436,0.938242
271,0.02136352317,0.017091,0.004273,2.398554,0.6537751003,-0.107395,-0.065069,-0.020431,0.026553,0.075909,0.127656,0.181807,0.238369,0.297342,0.358722,0.422496,0.488649,0.557159,0.627998,0.701136,0.776538,0.854163,0.933969
272,0.02141237541,0.017130,0.004282,2.415684,0.6551275413,-0.111677,-0.069352,-0.024713,0.022271,0.071626,0.123373,0.177524,0.234086,0.293060,0.354439,0.418214,0.484367,0.552876,0.623716,0.696854,0.772255,0.849881,0.929686
273,0.02146074834,0.017169,0.004292,2.432852,0.6564746994,-0.115969,-0.073644,-0.029005,0.017978,0.067334,0.119081,0.173232,0.229794,0.288768,0.350147,0.413922,0.480074,0.548584,0.619424,0.692562,0.767963,0.845589,0.925394
274,0.02150864362,0.017207,0.004302,2.450059,0.6578165951,-0.120271,-0.077946,-0.033307,0.013677,0.063032,0.114779,0.168930,0.225492,0.284466,0.345845,0.409620,0.475773,0.544282,0.615122,0.688260,0.763662,0.841287,0.921093
275,0.02155606295,0.017245,0.004311,2.467304,0.659153249,-0.124582,-0.082257,-0.037618,0.009366,0.058721,0.110468,0.164619,0.221181,0.280155,0.341534,0.405309,0.471462,0.539971,0.610811,0.683949,0.759350,0.836976,0.916781
276,0.02160300808,0.017282,0.004321,2.484586,0.6604846816,-0.128903,-0.086577,-0.041939,0.005045,0.054401,0.106147,0.160299,0.216861,0.275834,0.337214,0.400988,0.467141,0.535650,0.606490,0.679628,0.755030,0.832655,0.912461
277,0.02164948083,0.017320,0.004330,2.501906,0.6618109133,-0.133233,-0.090907,-0.046269,0.000715,0.050071,0.101818,0.155969,0.212531,0.271504,0.332884,0.396658,0.462811,0.531321,0.602160,0.675298,0.750700,0.828325,0.908131
278,0.02169548304,0.017356,0.004339,2.519262,0.6631319645,-0.137572,-0.095246,-0.050608,-0.003624,0.045732,0.097478,0.151630,0.208192,0.267165,0.328545,0.392319,0.458472,0.526981,0.597821,0.670959,0.746361,0.823986,0.903792
279,0.02174101659,0.017393,0.004348,2.536655,0.6644478552,-0.141920,-0.099595,-0.054956,-0.007972,0.041383,0.093130,0.147281,0.203843,0.262817,0.324196,0.387971,0.454124,0.522633,0.593473,0.666611,0.742013,0.819638,0.899444
280,0.02178608343,0.017429,0.004357,2.554084,0.6657586058,-0.146277,-0.103952,-0.059313,-0.012329,0.037026,0.088773,0.142924,0.199486,0.258460,0.319839,0.383614,0.449767,0.518276,0.589116,0.662254,0.737655,0.815281,0.895086
281,0.02183068553,0.017465,0.004366,2.571549,0.6670642362,-0.150644,-0.108318,-0.063680,-0.016696,0.032660,0.084407,0.138558,0.195120,0.254093,0.315473,0.379248,0.445400,0.513910,0.584749,0.657888,0.733289,0.810914,0.890720
282,0.02187482491,0.017500,0.004375,2.589049,0.6683647666,-0.155019,-0.112693,-0.068055,-0.021071,0.028285,0.080032,0.134183,0.190745,0.249719,0.311098,0.374873,0.441025,0.509535,0.580374,0.653513,0.728914,0.806540,0.886345
283,0.02191850364,0.017535,0.004384,2.606583,0.6696602167,-0.159402,-0.117077,-0.072438,-0.025454,0.023901,0.075648,0.129799,0.186361,0.245335,0.306714,0.370489,0.436642,0.505151,0.575991,0.649129,0.724531,0.802156,0.881962
284,0.02196172382,0.017569,0.004392,2.624153,0.6709506065,-0.163795,-0.121469,-0.076831,-0.029847,0.019509,0.071256,0.125407,0.181969,0.240942,0.302322,0.366096,0.432249,0.500759,0.571598,0.644737,0.720138,0.797763,0.877569
285,0.02200448758,0.017604,0.004401,2.641756,0.6722359557,-0.168195,-0.125870,-0.081231,-0.034248,0.015108,0.066855,0.121006,0.177568,0.236542,0.297921,0.361696,0.427848,0.496358,0.567198,0.640336,0.715737,0.793363,0.873168
286,0.0220467971,0.017637,0.004409,2.659394,0.673516284,-0.172605,-0.130279,-0.085641,-0.038657,0.010699,0.062446,0.116597,0.173159,0.232132,0.293512,0.357286,0.423439,0.491949,0.562788,0.635926,0.711328,0.788953,0.868759
287,0.02208865461,0.017671,0.004418,2.677065,0.674791611,-0.177023,-0.134697,-0.090059,-0.043075,0.006281,0.058028,0.112179,0.168741,0.227714,0.289094,0.352869,0.419021,0.487531,0.558370,0.631509,0.706910,0.784535,0.864341
288,0.02213006234,0.017704,0.004426,2.694769,0.6760619563,-0.181449,-0.139123,-0.094485,-0.047501,0.001855,0.053602,0.107753,0.164315,0.223288,0.284668,0.348442,0.414595,0.483105,0.553944,0.627083,0.702484,0.780109,0.859915
289,0.02217102258,0.017737,0.004434,2.712506,0.6773273392,-0.185883,-0.143557,-0.098919,-0.051935,-0.002579,0.049168,0.103319,0.159881,0.218854,0.280234,0.344008,0.410161,0.478671,0.549510,0.622649,0.698050,0.775675,0.855481
290,0.02221153767,0.017769,0.004442,2.730275,0.6785877793,-0.190325,-0.147999,-0.103361,-0.056377,-0.007021,0.044725,0.098876,0.155438,0.214412,0.275791,0.339566,0.405719,0.474228,0.545068,0.618206,0.693608,0.771233,0.851039
291,0.02225160994,0.017801,0.004450,2.748076,0.6798432958,-0.194775,-0.152450,-0.107811,-0.060827,-0.011472,0.040275,0.094426,0.150988,0.209962,0.271341,0.335116,0.401269,0.469778,0.540618,0.613756,0.689157,0.766783,0.846588
292,0.02229124178,0.017833,0.004458,2.765909,0.6810939079,-0.199234,-0.156908,-0.112270,-0.065286,-0.015930,0.035817,0.089968,0.146530,0.205503,0.266883,0.330657,0.396810,0.465320,0.536159,0.609298,0.684699,0.762324,0.842130
293,0.02233043561,0.017864,0.004466,2.783773,0.6823396349,-0.203700,-0.161374,-0.116736,-0.069752,-0.020396,0.031351,0.085502,0.142064,0.201037,0.262417,0.326191,0.392344,0.460854,0.531693,0.604832,0.680233,0.757858,0.837664
294,0.02236919388,0.017895,0.004474,2.801669,0.6835804957,-0.208174,-0.165848,-0.121210,-0.074226,-0.024870,0.026877,0.081028,0.137590,0.196563,0.257943,0.321717,0.387870,0.456380,0.527219,0.600358,0.675759,0.753384,0.833190
295,0.02240751906,0.017926,0.004482,2.819595,0.6848165093,-0.212655,-0.170329,-0.125691,-0.078707,-0.029351,0.022395,0.076546,0.133108,0.192082,0.253461,0.317236,0.383389,0.451898,0.522738,0.595876,0.671278,0.748903,0.828709
296,0.02244541366,0.017956,0.004489,2.837551,0.6860476949,-0.217144,-0.174819,-0.130180,-0.083196,-0.033841,0.017906,0.072057,0.128619,0.187593,0.248972,0.312747,0.378900,0.447409,0.518249,0.591387,0.666789,0.744414,0.824220
297,0.02248288021,0.017986,0.004497,2.855537,0.687274071,-0.221641,-0.179315,-0.134677,-0.087693,-0.038337,0.013410,0.067561,0.124123,0.183096,0.244476,0.308250,0.374403,0.442913,0.513752,0.586891,0.662292,0.739917,0.819723
298,0.02251992126,0.018016,0.004504,2.873553,0.6884956567,-0.226145,-0.183819,-0.139181,-0.092197,-0.042841,0.008906,0.063057,0.119619,0.178592,0.239972,0.303746,0.369899,0.438409,0.509248,0.582387,0.657788,0.735413,0.815219
299,0.02255653941,0.018045,0.004511,2.891599,0.6897124705,-0.230656,-0.188330,-0.143692,-0.096708,-0.047352,0.004394,0.058546,0.115108,0.174081,0.235461,0.299235,0.365388,0.433897,0.504737,0.577875,0.653277,0.730902,0.810708
300,0.02259273726,0.018074,0.004519,2.909673,0.6909245312,-0.235175,-0.192849,-0.148211,-0.101227,-0.051871,-0.000124,0.054027,0.110589,0.169562,0.230942,0.294716,0.360869,0.429379,0.500218,0.573357,0.648758,0.726383,0.806189
